id,customer_id,dt,amount,currency,status
9580,729,2025-03-25,153.84,USD,completed
48905,84,2025-01-08,144.97,AZN,completed
47515,857,2025-03-18,321.03,EUR,completed
23403,939,2025-01-16,151.81,USD,completed
39719,141,2025-01-18,131.82,AZN,completed
48869,537,2025-02-16,157.76,AZN,completed
42842,918,2025-02-02,33.91,EUR,completed
43794,141,2025-01-26,258.14,EUR,completed
42288,533,2025-01-01,274.94,AZN,completed
48122,407,2025-02-05,175.84,EUR,completed
40864,264,2025-02-18,191.64,AZN,completed
27579,550,2025-02-03,480.45,AZN,completed
41285,375,2025-01-27,157.21,AZN,completed
1823,497,2025-03-13,341.36,AZN,completed
43106,511,2025-02-27,245.01,AZN,completed
45815,136,2025-03-11,376.65,USD,completed
22174,296,2025-03-06,248.78,AZN,failed
6183,140,2025-01-15,176.96,USD,completed
29017,939,2025-02-06,610.1,AZN,completed
49788,514,2025-03-03,232.81,AZN,completed
41836,540,2025-03-07,59.17,USD,completed
21261,264,2025-01-06,477.56,AZN,completed
9716,749,2025-03-06,314.58,USD,pending
5069,119,2025-02-23,333.9,AZN,completed
45401,666,2025-03-02,117.78,USD,completed
46845,945,2025-01-25,129.72,USD,pending
31230,273,2025-01-01,204.42,AZN,completed
19834,31,2025-03-12,224.67,AZN,completed
25389,915,2025-03-25,64.31,USD,completed
47619,730,2025-03-19,109.75,AZN,completed
32340,898,2025-03-24,452.96,USD,completed
10114,55,2025-02-07,178.18,EUR,completed
12248,924,2025-03-28,243.24,USD,completed
36284,728,2025-01-25,286.65,AZN,completed
47628,533,2025-03-12,286.95,EUR,completed
23571,424,2025-01-16,162.28,AZN,completed
48299,234,2025-02-05,449.59,USD,completed
28029,940,2025-02-02,273.46,AZN,completed
27646,384,2025-03-07,151.7,AZN,completed
37913,304,2025-02-20,412.39,AZN,completed
5869,153,2025-02-13,309.71,AZN,pending
47857,241,2025-03-25,48.86,USD,completed
33292,766,2025-02-05,215.25,AZN,completed
5089,809,2025-02-26,472.71,USD,completed
32531,3,2025-01-07,670.78,EUR,completed
9683,762,2025-02-25,47.27,EUR,pending
8481,693,2025-01-13,238.06,EUR,completed
20544,213,2025-03-16,132.32,AZN,completed
49813,363,2025-03-30,115.57,AZN,completed
11648,83,2025-01-24,117.95,EUR,completed
38954,149,2025-03-12,49.59,AZN,pending
42385,713,2025-02-03,440.66,AZN,completed
32155,478,2025-03-11,332.4,AZN,completed
11101,584,2025-01-13,451.87,USD,completed
32683,736,2025-03-01,309.82,AZN,completed
6935,458,2025-01-04,65.52,EUR,completed
14847,258,2025-03-26,469.38,USD,completed
17260,849,2025-01-05,226.75,EUR,completed
15505,541,2025-03-16,138.03,USD,completed
27729,142,2025-01-02,322.4,AZN,completed
41320,505,2025-03-29,294.86,AZN,completed
31522,139,2025-02-05,481.77,AZN,completed
11594,785,2025-01-13,310.3,AZN,completed
48849,540,2025-03-12,343.14,USD,completed
15527,587,2025-02-05,20.09,AZN,failed
45211,700,2025-02-08,133.34,AZN,completed
47844,156,2025-03-18,205.51,USD,pending
547,354,2025-01-19,263.42,USD,pending
42778,129,2025-03-17,261.1,AZN,completed
24049,202,2025-01-23,238.83,USD,completed
25819,407,2025-01-11,227.63,AZN,completed
6608,581,2025-01-02,111.6,AZN,completed
5542,508,2025-02-10,98.67,AZN,pending
2623,951,2025-01-29,36.08,AZN,completed
45054,26,2025-03-19,382.62,AZN,completed
31493,668,2025-02-21,196.04,EUR,completed
41604,766,2025-02-20,367.59,AZN,completed
35771,658,2025-02-25,237.53,AZN,completed
46714,45,2025-01-08,397.96,USD,completed
48884,219,2025-02-25,768.3,AZN,completed
44947,286,2025-03-19,54.97,AZN,completed
28606,497,2025-03-24,48.41,USD,completed
824,484,2025-01-21,175.04,AZN,completed
31187,613,2025-02-16,80.28,AZN,completed
45340,651,2025-02-16,159.54,EUR,completed
9337,690,2025-01-13,337.41,USD,pending
73,261,2025-03-04,302.14,AZN,completed
16262,812,2025-03-17,75.19,AZN,completed
1408,302,2025-02-01,159.42,AZN,completed
27404,703,2025-01-07,14.0,AZN,completed
13506,82,2025-01-21,548.48,AZN,completed
47944,177,2025-02-11,229.44,AZN,completed
35816,79,2025-03-27,377.54,AZN,completed
22236,886,2025-02-23,273.79,AZN,completed
4138,655,2025-02-20,732.62,USD,completed
18889,903,2025-01-30,308.83,EUR,completed
12828,465,2025-02-16,80.24,AZN,completed
19698,885,2025-01-31,202.82,USD,completed
6934,631,2025-01-29,291.37,AZN,completed
29301,764,2025-03-18,136.2,USD,pending
31478,88,2025-01-26,104.12,USD,completed
47783,227,2025-03-24,344.45,AZN,completed
2200,882,2025-02-05,389.68,AZN,completed
23390,170,2025-01-13,173.31,AZN,completed
31826,545,2025-01-30,508.83,AZN,completed
29372,444,2025-03-23,193.56,AZN,completed
32765,721,2025-02-19,149.14,AZN,completed
28085,140,2025-01-07,154.94,USD,completed
35295,215,2025-02-27,76.65,AZN,completed
20002,227,2025-01-22,367.72,AZN,completed
11103,742,2025-02-12,549.41,AZN,completed
50060,156,2025-03-25,-164.33,USD,pending
26547,107,2025-02-17,237.86,AZN,completed
28188,943,2025-03-23,155.62,USD,completed
14306,735,2025-02-01,411.19,AZN,completed
17048,446,2025-02-12,272.14,AZN,completed
22521,820,2025-01-26,243.62,AZN,completed
10065,611,2025-03-27,280.4,AZN,completed
18152,645,2025-02-19,102.07,AZN,completed
10902,75,2025-02-16,105.66,USD,completed
42802,23,2025-03-05,196.3,EUR,completed
4149,987,2025-02-26,140.11,AZN,pending
23050,127,2025-03-26,457.0,AZN,completed
51047,759,2025-01-27,,USD,pending
12399,817,2025-02-16,166.35,AZN,completed
5842,494,2025-03-19,158.7,USD,completed
29034,116,2025-01-12,203.52,USD,completed
41883,549,2025-02-04,456.15,USD,completed
47016,210,2025-02-01,131.39,AZN,completed
41503,563,2025-03-18,200.33,AZN,completed
7489,941,2025-02-12,252.36,AZN,pending
6592,147,2025-02-01,132.03,USD,completed
12090,955,2025-03-21,214.37,USD,completed
47791,600,2025-02-16,741.8,EUR,completed
48036,935,2025-03-14,106.97,AZN,completed
20286,976,2025-01-06,389.74,USD,completed
28401,556,2025-01-23,65.34,AZN,completed
42022,776,2025-03-28,176.18,AZN,completed
20938,10,2025-03-28,221.95,USD,completed
1883,116,2025-02-06,131.97,AZN,completed
37827,40,2025-02-27,81.6,USD,completed
38319,985,2025-01-11,269.82,AZN,completed
42305,483,2025-01-02,149.57,AZN,completed
12309,371,2025-02-06,416.01,AZN,completed
19486,63,2025-01-06,153.37,EUR,completed
44985,613,2025-01-22,255.66,AZN,completed
29296,400,2025-01-25,193.6,AZN,completed
28827,302,2025-03-05,82.1,AZN,completed
28119,302,2025-03-20,59.45,AZN,completed
39275,603,2025-01-23,222.78,AZN,completed
13394,414,2025-03-14,81.34,USD,failed
21099,361,2025-03-12,192.92,AZN,completed
32496,761,2025-02-02,117.83,EUR,completed
1325,170,2025-01-17,203.32,AZN,failed
22477,204,2025-03-01,92.87,AZN,completed
46859,802,2025-01-26,96.47,AZN,completed
43035,89,2025-03-08,173.44,USD,completed
4251,282,2025-03-25,158.36,AZN,completed
6358,978,2025-03-05,182.77,USD,completed
4106,122,2025-03-19,389.42,AZN,pending
29609,277,2025-02-09,114.13,AZN,completed
41188,195,2025-01-17,295.31,AZN,completed
27009,531,2025-02-08,101.94,AZN,completed
46015,439,2025-02-13,122.29,AZN,completed
47253,852,2025-01-13,194.91,AZN,completed
36491,595,2025-01-22,229.11,AZN,completed
48419,819,2025-03-11,220.87,USD,completed
13744,684,2025-03-15,78.8,USD,pending
39846,479,2025-02-05,174.49,AZN,completed
21058,382,2025-01-26,606.05,AZN,completed
12126,566,2025-01-03,477.94,AZN,pending
8645,14,2025-03-27,321.22,AZN,completed
46622,923,2025-03-10,108.37,USD,completed
38302,608,2025-02-11,55.01,USD,completed
34097,270,2025-02-17,77.77,AZN,completed
38137,320,2025-02-21,514.28,AZN,completed
36681,789,2025-02-16,188.65,AZN,completed
30587,184,2025-03-01,150.86,AZN,completed
24644,875,2025-02-15,132.72,AZN,pending
21189,57,2025-03-05,214.39,AZN,completed
42511,346,2025-02-05,550.93,AZN,completed
46968,939,2025-01-02,461.02,USD,completed
40727,180,2025-01-25,178.47,EUR,completed
34745,600,2025-01-17,225.09,AZN,completed
12957,280,2025-01-15,118.28,USD,completed
2809,941,2025-03-21,173.05,AZN,completed
14878,84,2025-03-05,188.62,AZN,completed
13647,288,2025-02-22,278.57,EUR,completed
46152,765,2025-01-09,117.47,AZN,pending
48278,728,2025-02-08,164.07,USD,completed
42981,271,2025-01-18,310.12,USD,completed
38695,426,2025-01-19,344.73,AZN,completed
35964,697,2025-01-02,62.84,USD,completed
25127,138,2025-02-17,552.79,AZN,completed
6132,836,2025-02-08,103.02,USD,completed
50392,299,2025-03-07,-131.99,AZN,completed
43666,86,2025-01-20,129.21,AZN,completed
10147,662,2025-01-02,406.78,EUR,completed
40350,944,2025-03-15,248.78,AZN,completed
6798,376,2025-03-11,270.18,USD,completed
46394,115,2025-03-26,481.12,AZN,failed
8178,774,2025-03-19,21.21,USD,completed
31898,515,2025-01-28,316.43,USD,completed
24704,48,2025-03-15,293.9,AZN,completed
25837,257,2025-01-11,165.73,USD,completed
50998,663,2025-02-08,,AZN,completed
40691,880,2025-02-27,351.74,AZN,completed
49609,349,2025-03-18,164.16,AZN,completed
28096,289,2025-01-11,281.81,AZN,completed
41951,850,2025-03-01,127.93,AZN,completed
43012,880,2025-01-29,162.77,EUR,completed
22852,290,2025-01-17,149.75,AZN,completed
49153,847,2025-02-16,57.9,AZN,completed
35569,633,2025-01-13,228.43,AZN,completed
10580,801,2025-02-28,220.19,AZN,completed
45199,708,2025-03-23,505.72,AZN,failed
11555,469,2025-02-20,197.06,EUR,completed
21379,465,2025-01-29,30.29,USD,completed
11352,602,2025-03-04,147.55,AZN,completed
4871,958,2025-03-30,161.75,AZN,completed
15986,540,2025-01-20,32.99,USD,failed
33577,366,2025-02-27,316.41,AZN,completed
10137,738,2025-03-23,251.94,USD,pending
27178,800,2025-03-24,88.93,USD,completed
44082,132,2025-02-26,103.88,AZN,completed
35404,300,2025-02-22,321.4,AZN,completed
39700,74,2025-02-21,320.1,AZN,completed
37181,87,2025-01-29,187.86,USD,failed
8929,204,2025-02-08,103.79,USD,completed
25132,787,2025-03-10,275.92,USD,completed
41360,626,2025-01-21,137.56,AZN,completed
1818,660,2025-03-14,111.81,AZN,failed
19563,334,2025-02-05,194.67,USD,completed
28034,971,2025-01-11,570.96,AZN,completed
19261,992,2025-02-28,71.4,EUR,completed
30699,43,2025-03-11,572.69,USD,pending
25679,299,2025-01-30,393.5,AZN,completed
9914,253,2025-01-16,27.16,AZN,completed
47864,618,2025-02-15,51.05,EUR,completed
10458,574,2025-01-06,1048.35,AZN,completed
2055,429,2025-03-18,117.63,AZN,completed
10990,278,2025-02-12,24.56,AZN,completed
22465,453,2025-03-18,817.44,AZN,completed
5070,799,2025-01-04,291.32,AZN,completed
8301,147,2025-01-13,266.76,EUR,completed
33782,141,2025-03-23,525.03,AZN,completed
9599,279,2025-03-14,295.21,EUR,completed
25752,197,2025-02-10,76.57,AZN,completed
46447,332,2025-03-16,286.24,AZN,completed
1650,246,2025-01-17,447.54,USD,completed
7684,686,2025-03-08,472.34,AZN,completed
35359,312,2025-01-08,315.63,AZN,completed
43645,293,2025-02-23,453.17,EUR,completed
34153,119,2025-03-20,128.39,AZN,completed
44639,841,2025-01-22,603.55,AZN,completed
39147,344,2025-03-17,200.0,USD,completed
2457,270,2025-03-20,112.34,USD,completed
6236,723,2025-02-14,113.82,AZN,completed
43343,409,2025-01-06,81.22,EUR,completed
13291,20,2025-02-17,187.34,AZN,completed
21259,724,2025-01-18,125.24,AZN,completed
48847,646,2025-03-09,413.09,AZN,completed
39708,731,2025-01-10,112.07,AZN,completed
5820,636,2025-01-21,474.38,EUR,completed
37966,135,2025-02-20,229.78,EUR,completed
40911,751,2025-02-26,404.02,AZN,completed
21832,816,2025-02-08,106.66,EUR,completed
2705,5,2025-01-14,77.77,USD,completed
25517,261,2025-02-25,361.98,USD,completed
1110,829,2025-02-20,35.84,AZN,pending
50239,800,2025-03-29,-178.2,EUR,completed
389,137,2025-03-04,284.13,AZN,completed
27120,160,2025-01-05,124.32,AZN,completed
28745,317,2025-03-26,125.83,AZN,completed
1151,146,2025-02-03,61.19,USD,completed
37651,960,2025-03-13,272.64,USD,completed
6609,647,2025-03-22,34.27,AZN,pending
453,616,2025-03-19,466.32,USD,completed
5525,592,2025-01-14,500.92,AZN,completed
51064,551,2025-02-09,,AZN,completed
67,124,2025-01-04,128.11,AZN,completed
30267,644,2025-02-03,96.61,AZN,completed
36747,852,2025-03-13,28.61,AZN,completed
17038,40,2025-01-07,298.08,USD,completed
446,894,2025-03-17,278.13,AZN,completed
22677,541,2025-02-15,10.88,USD,completed
39204,777,2025-01-02,177.07,USD,completed
27076,474,2025-02-09,258.58,AZN,pending
44227,89,2025-02-16,340.29,AZN,completed
38673,591,2025-03-12,294.42,AZN,completed
38294,552,2025-03-11,153.77,USD,completed
43780,598,2025-01-11,482.06,AZN,completed
16880,164,2025-01-08,334.61,AZN,completed
26585,929,2025-01-12,81.41,AZN,completed
37314,907,2025-02-24,241.19,AZN,completed
49353,321,2025-02-09,148.61,AZN,completed
38142,446,2025-02-15,79.17,AZN,completed
26015,976,2025-01-16,112.26,EUR,completed
29817,611,2025-01-31,128.78,AZN,completed
7436,274,2025-01-19,322.55,USD,completed
9466,668,2025-03-14,299.09,USD,pending
15098,906,2025-02-13,46.75,USD,completed
47153,839,2025-01-02,47.12,USD,completed
33652,363,2025-02-10,196.85,AZN,completed
9013,391,2025-01-17,422.79,USD,completed
11719,341,2025-03-15,154.07,AZN,completed
2757,696,2025-03-02,343.55,USD,completed
30040,509,2025-03-24,109.36,USD,completed
9304,892,2025-02-27,272.17,USD,completed
8868,734,2025-03-12,81.03,AZN,completed
45658,533,2025-01-06,186.11,AZN,completed
34101,56,2025-01-24,484.12,AZN,completed
20728,976,2025-03-05,34.75,AZN,completed
20314,39,2025-02-12,184.84,USD,completed
33639,396,2025-03-03,247.55,AZN,failed
37297,867,2025-02-09,362.3,USD,completed
11060,674,2025-02-13,169.14,AZN,completed
47199,296,2025-03-21,178.96,AZN,completed
48575,946,2025-01-20,320.89,AZN,completed
14590,434,2025-03-18,375.19,AZN,pending
34548,212,2025-03-19,155.41,AZN,completed
2907,584,2025-01-26,242.6,AZN,completed
17997,767,2025-01-25,84.06,USD,failed
23905,568,2025-03-17,546.61,USD,completed
50257,853,2025-02-21,-75.28,AZN,completed
45747,873,2025-02-20,98.75,USD,failed
33921,623,2025-03-07,149.33,EUR,completed
1787,468,2025-02-01,201.82,AZN,completed
35491,822,2025-02-14,280.43,EUR,failed
33314,853,2025-03-21,639.48,EUR,completed
42710,544,2025-02-02,449.65,USD,completed
26566,915,2025-01-02,154.16,USD,completed
47904,473,2025-03-14,114.74,AZN,pending
33499,814,2025-01-07,499.66,USD,completed
4548,557,2025-02-16,415.24,AZN,completed
5824,281,2025-01-12,215.1,AZN,completed
9443,934,2025-01-02,437.33,USD,completed
18479,394,2025-02-17,415.34,EUR,completed
26282,590,2025-01-11,145.97,EUR,completed
25303,840,2025-02-04,251.12,AZN,completed
4550,689,2025-01-15,243.69,EUR,failed
2805,731,2025-02-04,117.4,AZN,completed
43653,303,2025-01-22,691.37,USD,pending
41593,229,2025-02-05,101.8,AZN,completed
6193,378,2025-02-25,265.3,AZN,completed
41260,759,2025-02-23,246.05,AZN,completed
24212,941,2025-01-19,271.67,AZN,completed
27798,760,2025-03-28,374.13,USD,completed
15995,541,2025-01-08,43.75,AZN,completed
36766,457,2025-02-08,193.17,AZN,completed
27277,889,2025-01-10,51.75,EUR,completed
736,874,2025-01-01,257.74,USD,completed
4189,854,2025-01-06,72.85,AZN,completed
1190,811,2025-01-30,74.37,USD,completed
35998,253,2025-03-07,205.97,AZN,completed
40495,887,2025-02-12,29.88,AZN,completed
5150,988,2025-03-22,331.45,AZN,completed
17583,10,2025-01-24,149.31,AZN,completed
31705,22,2025-02-04,112.87,USD,completed
28965,75,2025-03-14,749.33,AZN,completed
1516,974,2025-03-04,9.75,AZN,pending
39692,267,2025-01-01,167.27,USD,completed
44577,378,2025-02-08,128.58,EUR,completed
3466,135,2025-01-17,240.98,EUR,completed
43192,98,2025-03-18,106.04,EUR,completed
11420,192,2025-03-28,515.17,AZN,completed
25246,526,2025-02-26,402.52,AZN,completed
4581,824,2025-01-13,325.47,EUR,completed
41842,475,2025-03-14,15.07,AZN,completed
10581,429,2025-02-21,150.11,USD,completed
48971,235,2025-01-31,655.98,EUR,completed
25600,890,2025-02-20,49.74,USD,completed
30099,856,2025-02-22,323.14,AZN,completed
16680,618,2025-03-14,208.07,AZN,completed
1197,96,2025-01-19,196.26,EUR,completed
33361,957,2025-01-19,150.55,AZN,completed
48057,641,2025-01-01,146.49,AZN,completed
33115,605,2025-02-09,210.18,AZN,completed
29925,811,2025-03-12,188.35,USD,completed
20435,96,2025-01-31,22.66,USD,completed
5130,360,2025-02-28,81.65,USD,completed
19434,949,2025-02-15,259.54,AZN,completed
29086,219,2025-03-30,153.48,AZN,completed
45923,968,2025-03-18,727.12,USD,completed
18034,793,2025-02-11,160.51,USD,completed
3435,325,2025-02-03,469.71,AZN,completed
7576,184,2025-02-26,409.16,AZN,completed
19391,113,2025-01-05,297.45,USD,completed
27931,927,2025-03-07,95.79,AZN,completed
31339,344,2025-01-30,220.62,EUR,completed
6767,452,2025-01-16,576.86,EUR,completed
10165,408,2025-01-08,934.89,AZN,completed
50698,81,2025-02-12,,AZN,completed
25692,305,2025-01-26,514.74,AZN,completed
48502,637,2025-01-26,611.72,AZN,pending
34267,976,2025-01-21,221.4,AZN,completed
17617,104,2025-02-25,198.9,EUR,completed
11713,196,2025-03-17,294.77,AZN,completed
36084,80,2025-03-17,247.25,AZN,completed
23696,526,2025-01-02,179.72,USD,completed
438,576,2025-01-01,383.04,USD,pending
6580,809,2025-01-27,14.72,AZN,completed
36294,650,2025-03-30,292.41,AZN,completed
19370,252,2025-02-08,63.73,AZN,completed
47896,427,2025-02-04,39.05,AZN,completed
14826,43,2025-01-13,207.55,AZN,completed
37315,504,2025-02-28,525.67,AZN,completed
49513,536,2025-01-24,210.23,AZN,completed
35772,630,2025-03-05,137.21,AZN,completed
45796,997,2025-01-16,109.6,AZN,completed
37639,7,2025-03-19,130.76,AZN,pending
1784,323,2025-01-17,437.61,EUR,completed
4437,578,2025-02-09,25.64,AZN,completed
2068,668,2025-03-29,205.83,AZN,completed
36872,437,2025-01-11,564.45,AZN,pending
24388,958,2025-01-13,208.49,EUR,pending
3719,78,2025-02-16,338.67,USD,completed
16176,97,2025-03-28,153.28,AZN,completed
28362,965,2025-03-14,180.09,EUR,completed
4835,638,2025-03-28,142.75,AZN,completed
40860,901,2025-01-01,207.55,AZN,pending
41386,703,2025-02-19,272.66,AZN,completed
14352,695,2025-01-25,554.17,USD,pending
33959,52,2025-01-02,201.12,EUR,completed
35561,717,2025-01-07,353.39,EUR,completed
13255,199,2025-03-08,186.56,AZN,completed
5101,103,2025-03-03,752.35,AZN,completed
43803,657,2025-02-27,133.11,AZN,completed
27585,683,2025-01-17,148.93,AZN,completed
5674,241,2025-01-07,251.77,AZN,completed
41380,304,2025-01-21,335.3,AZN,completed
26827,541,2025-03-16,558.74,USD,completed
43677,284,2025-03-18,66.51,USD,completed
8796,948,2025-01-28,12.86,AZN,completed
38971,619,2025-02-06,147.28,USD,completed
40834,325,2025-01-10,336.98,AZN,completed
20763,1,2025-01-01,269.79,AZN,completed
19253,577,2025-01-03,78.09,AZN,completed
43547,44,2025-02-26,151.52,USD,completed
17585,216,2025-02-28,691.05,AZN,completed
218,960,2025-02-01,116.0,AZN,failed
29642,529,2025-03-28,312.52,USD,completed
40759,946,2025-03-04,502.61,USD,completed
16043,631,2025-01-01,104.46,AZN,failed
48641,691,2025-01-11,49.17,AZN,failed
19885,622,2025-02-02,365.93,EUR,completed
43230,336,2025-03-07,81.74,AZN,completed
27712,442,2025-03-13,217.66,AZN,failed
17056,594,2025-03-03,65.37,AZN,completed
41705,929,2025-03-05,279.35,AZN,completed
31917,222,2025-02-05,381.89,AZN,completed
432,436,2025-01-01,236.32,USD,failed
10424,288,2025-02-26,478.35,AZN,completed
26366,545,2025-03-18,627.98,USD,completed
27544,963,2025-03-21,147.47,AZN,completed
4952,591,2025-02-18,63.96,AZN,failed
34888,146,2025-03-10,131.96,EUR,completed
38323,104,2025-03-22,304.08,AZN,completed
36150,871,2025-02-01,52.62,AZN,completed
26420,563,2025-03-12,67.54,USD,failed
21161,251,2025-01-21,81.79,USD,completed
14980,501,2025-01-30,178.22,AZN,completed
30921,757,2025-03-16,218.41,USD,completed
19872,765,2025-02-23,149.24,AZN,completed
46608,503,2025-03-02,103.5,AZN,completed
17946,715,2025-02-17,978.7,EUR,completed
21673,441,2025-01-29,78.27,USD,completed
2125,583,2025-02-20,550.56,AZN,completed
16209,882,2025-03-09,58.37,AZN,completed
24853,54,2025-02-20,15.15,EUR,completed
6115,249,2025-02-28,97.67,USD,completed
5524,732,2025-03-28,110.98,AZN,completed
14135,561,2025-03-02,218.85,AZN,failed
41816,731,2025-01-26,141.43,USD,completed
39982,594,2025-02-16,234.31,AZN,pending
34135,371,2025-03-27,130.11,AZN,completed
36746,696,2025-02-28,224.38,AZN,pending
6395,911,2025-03-29,262.8,AZN,completed
28805,584,2025-02-03,441.13,USD,completed
46364,594,2025-01-21,81.61,AZN,completed
6969,979,2025-03-13,524.18,USD,completed
39505,667,2025-03-29,383.26,AZN,completed
46727,490,2025-01-26,138.76,EUR,completed
45310,726,2025-02-14,375.24,USD,completed
40439,155,2025-03-17,72.83,USD,completed
14667,627,2025-01-15,61.71,AZN,completed
49357,688,2025-02-25,73.23,USD,completed
44496,380,2025-03-21,367.98,AZN,pending
19681,462,2025-01-25,251.36,USD,completed
41959,73,2025-02-16,244.65,EUR,completed
27700,70,2025-03-18,135.99,AZN,completed
41810,676,2025-01-24,87.69,AZN,completed
14859,422,2025-03-20,261.47,AZN,completed
13956,417,2025-02-02,96.43,USD,completed
45812,470,2025-02-16,222.48,AZN,pending
47347,703,2025-01-13,208.57,AZN,completed
35605,930,2025-03-23,213.12,AZN,completed
33602,441,2025-03-24,129.13,EUR,completed
17189,300,2025-01-21,346.68,AZN,completed
23968,180,2025-02-03,170.66,AZN,completed
44805,476,2025-02-23,104.11,USD,completed
48897,331,2025-03-17,164.56,AZN,completed
46739,661,2025-01-25,301.57,AZN,completed
21929,731,2025-01-09,50.94,USD,completed
16709,590,2025-02-13,127.73,USD,completed
38180,973,2025-01-30,617.69,AZN,completed
9984,287,2025-01-14,153.5,USD,completed
7412,31,2025-03-27,282.62,EUR,completed
19785,618,2025-03-26,275.36,USD,completed
41952,106,2025-03-17,188.77,USD,completed
45739,205,2025-01-17,78.25,USD,completed
25365,332,2025-02-04,453.22,AZN,completed
36169,764,2025-02-24,501.46,USD,completed
38921,884,2025-01-31,358.36,USD,pending
33213,64,2025-01-31,256.45,AZN,completed
23605,186,2025-03-22,177.25,EUR,completed
47422,254,2025-03-20,70.84,AZN,completed
30212,236,2025-03-26,463.63,USD,completed
13127,478,2025-03-17,446.57,EUR,pending
43405,975,2025-01-30,77.14,USD,failed
35332,834,2025-01-14,380.0,AZN,completed
33976,130,2025-03-08,303.34,AZN,completed
13136,968,2025-01-26,274.05,USD,completed
16390,976,2025-02-21,80.43,EUR,completed
33655,87,2025-03-28,148.2,USD,completed
11553,585,2025-01-01,316.74,AZN,completed
18455,160,2025-01-08,180.28,AZN,completed
1688,579,2025-01-29,76.85,EUR,completed
49671,828,2025-02-09,570.07,USD,completed
10188,331,2025-02-10,144.52,AZN,pending
33090,234,2025-03-14,188.27,AZN,completed
34059,952,2025-02-01,80.59,EUR,pending
25315,229,2025-02-01,13.88,EUR,failed
18644,846,2025-02-13,24.25,AZN,failed
21739,261,2025-01-23,264.18,AZN,completed
7776,355,2025-03-11,150.53,USD,completed
2564,671,2025-02-05,119.97,USD,completed
34186,967,2025-02-25,243.82,USD,completed
10457,489,2025-03-31,102.3,EUR,completed
42158,796,2025-02-09,45.0,USD,completed
36458,813,2025-03-20,93.06,AZN,completed
14176,648,2025-01-22,203.44,AZN,pending
43236,511,2025-03-14,43.43,USD,completed
11292,595,2025-02-10,438.1,USD,completed
27946,737,2025-01-07,295.1,USD,completed
28290,575,2025-02-20,421.36,EUR,completed
19327,818,2025-03-29,278.0,EUR,completed
47455,7,2025-02-27,102.96,EUR,completed
4601,776,2025-01-25,113.2,EUR,completed
7115,439,2025-03-15,91.85,AZN,completed
14119,276,2025-02-16,227.2,AZN,completed
27005,137,2025-02-07,272.54,USD,completed
18776,131,2025-02-15,100.49,USD,completed
50789,916,2025-03-05,,AZN,pending
16231,772,2025-03-16,281.07,USD,completed
14953,436,2025-03-25,145.28,AZN,completed
49421,547,2025-03-21,70.77,AZN,completed
50699,617,2025-03-14,,AZN,pending
7835,198,2025-01-26,211.64,AZN,completed
48528,24,2025-02-15,56.98,USD,completed
3896,862,2025-02-02,425.47,USD,completed
31899,780,2025-01-15,211.62,AZN,completed
44807,138,2025-01-25,247.01,AZN,pending
12505,291,2025-02-01,417.23,EUR,failed
44636,721,2025-02-01,122.37,USD,failed
46203,780,2025-02-27,71.49,USD,completed
28701,829,2025-01-31,254.12,USD,failed
33881,132,2025-01-16,320.09,AZN,completed
16326,278,2025-02-05,280.74,AZN,completed
5638,328,2025-02-14,33.3,AZN,completed
12593,332,2025-02-25,204.45,USD,completed
12920,507,2025-02-03,37.37,AZN,completed
24626,23,2025-03-02,435.53,AZN,pending
24003,701,2025-02-24,871.65,AZN,completed
14696,244,2025-03-15,140.44,AZN,completed
16052,777,2025-02-06,205.02,AZN,completed
9272,828,2025-03-31,507.06,EUR,completed
34638,669,2025-02-20,243.23,USD,completed
12203,836,2025-03-08,464.25,AZN,completed
49112,437,2025-01-24,104.75,EUR,completed
14179,147,2025-01-02,246.15,AZN,completed
16946,490,2025-01-17,383.69,AZN,pending
26334,701,2025-03-15,77.92,AZN,completed
29842,386,2025-01-04,378.75,EUR,completed
16956,701,2025-01-20,339.14,AZN,completed
51229,,2025-02-04,719.18,AZN,pending
42340,741,2025-03-18,53.45,AZN,completed
42878,448,2025-02-18,116.0,AZN,completed
35421,255,2025-02-10,85.42,AZN,pending
33671,795,2025-03-26,628.0,AZN,completed
35680,405,2025-02-27,742.58,EUR,completed
18534,414,2025-01-24,281.83,AZN,failed
44721,752,2025-01-14,261.04,AZN,completed
35111,41,2025-01-09,40.91,EUR,completed
40335,219,2025-03-29,369.96,AZN,completed
11005,483,2025-01-29,97.9,USD,pending
23209,296,2025-01-06,477.12,USD,completed
35158,672,2025-03-19,304.39,AZN,completed
21835,199,2025-03-17,169.75,USD,completed
2899,36,2025-03-05,123.36,AZN,completed
45466,366,2025-01-08,58.81,AZN,completed
25123,265,2025-03-12,87.47,AZN,completed
45070,990,2025-03-07,287.4,AZN,completed
9184,382,2025-02-13,126.11,USD,pending
1345,622,2025-02-08,853.5,AZN,completed
35449,398,2025-01-15,406.68,AZN,completed
25745,179,2025-01-19,100.24,AZN,completed
40712,181,2025-01-30,345.59,AZN,completed
5107,808,2025-03-25,325.23,AZN,completed
29686,534,2025-01-07,363.37,AZN,completed
45838,184,2025-03-17,64.38,AZN,completed
28014,910,2025-02-14,98.73,AZN,completed
1610,833,2025-02-27,325.47,USD,completed
41586,898,2025-01-25,48.76,EUR,failed
43058,413,2025-01-17,315.97,AZN,pending
46993,285,2025-03-29,13.75,USD,completed
